date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule,l1d_miss,l2d_miss,l3_miss
2025-07-09-14:42:17,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,sphere,0.5,10000,random,5,0.112052,0.0224103,0.0223754,0.00028856,1,0.0233802,2063,0,40,dynamic,645500,750625,479399
2025-07-09-14:42:17,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,sphere,1,10000,random,5,0.243441,0.0486882,0.0484932,0.000392429,1,0.0497737,8296,0,40,dynamic,1691083,1970577,1074843
2025-07-09-14:42:18,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,sphere,2,10000,random,5,0.559863,0.111973,0.1119,0.000433799,1,0.113008,32827,0,40,dynamic,4879073,5487545,2556700
2025-07-09-14:42:19,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,sphere,3,10000,random,5,0.965844,0.193169,0.193296,0.000711505,1,0.19464,71947,0,40,dynamic,9387127,10427576,4508568
2025-07-09-14:42:19,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,cube,0.5,10000,random,5,0.112293,0.0224586,0.022445,4.19556e-05,1,0.0229171,2761,0,40,dynamic,727357,823332,515275
2025-07-09-14:42:20,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,cube,1,10000,random,5,0.26024,0.0520481,0.0515407,0.000794188,1,0.0518152,11199,0,40,dynamic,2027026,2280556,1183816
2025-07-09-14:42:20,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,cube,2,10000,random,5,0.62095,0.12419,0.124399,0.000345813,1,0.124189,43695,0,40,dynamic,6038061,6635937,2803376
2025-07-09-14:42:22,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,cube,3,10000,random,5,1.11837,0.223674,0.223811,0.000618958,1,0.231147,95296,0,40,dynamic,11674010,12877473,5084700
2025-07-09-14:42:25,PCLOctree,Point,HilbertEncoder3D,10000000,neighborsPCLOct,sphere,0.5,10000,random,5,0.163861,0.0327722,0.0320161,0.00193036,1,0.0317256,2063,0,40,dynamic,806333,641224,465289
2025-07-09-14:42:26,PCLOctree,Point,HilbertEncoder3D,10000000,neighborsPCLOct,sphere,1,10000,random,5,0.464221,0.0928442,0.0926249,0.000916469,1,0.0958308,8296,0,40,dynamic,2998197,2557947,1469921
2025-07-09-14:42:28,PCLOctree,Point,HilbertEncoder3D,10000000,neighborsPCLOct,sphere,2,10000,random,5,1.54471,0.308942,0.308078,0.00296576,1,0.315685,32827,0,40,dynamic,10972277,10589156,5238621
2025-07-09-14:42:32,PCLOctree,Point,HilbertEncoder3D,10000000,neighborsPCLOct,sphere,3,10000,random,5,3.32685,0.665371,0.666217,0.00586082,1,0.678582,71947,0,40,dynamic,23839074,23892602,12525339
2025-07-09-14:42:37,PCLKDTree,Point,HilbertEncoder3D,10000000,neighborsPCLKD,sphere,0.5,10000,random,5,0.294977,0.0589954,0.0590447,0.000478868,1,0.060279,2063,0,40,dynamic,1555873,678800,354838
2025-07-09-14:42:39,PCLKDTree,Point,HilbertEncoder3D,10000000,neighborsPCLKD,sphere,1,10000,random,5,1.18142,0.236284,0.236421,0.00142939,1,0.239404,8296,0,40,dynamic,7914619,4624122,1153873
2025-07-09-14:42:45,PCLKDTree,Point,HilbertEncoder3D,10000000,neighborsPCLKD,sphere,2,10000,random,5,4.90964,0.981927,0.982542,0.00615002,1,0.991345,32827,0,40,dynamic,36096984,27806961,5889567
