date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-12:23:54,linOct,Point,HilbertEncoder3D,429615314,neighbors,Cube,0.05,10000,random,5,1.28154,0.256307,0.257961,0.00384858,1,0.260688,21670,0,40,dynamic
2025-06-01-12:24:06,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Circle,0.05,10000,random,5,9.84255,1.96851,1.95746,0.0282726,1,1.98376,296234,0,40,dynamic
2025-06-01-12:24:06,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Sphere,0.05,10000,random,5,0.329927,0.0659855,0.0660824,0.000406276,1,0.0669594,14663,0,40,dynamic
2025-06-01-12:24:18,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Square,0.05,10000,random,5,10.0917,2.01833,2.01321,0.017745,1,2.03079,336392,0,40,dynamic
2025-06-01-12:24:19,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Cube,0.05,10000,random,5,0.472825,0.094565,0.0945182,0.00116414,1,0.0960707,21670,0,40,dynamic
2025-06-01-12:24:26,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Circle,0.05,10000,random,5,5.72608,1.14522,1.14093,0.00950002,1,1.15151,296234,0,40,dynamic
2025-06-01-12:24:26,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Sphere,0.05,10000,random,5,0.287798,0.0575596,0.0575665,0.00032555,1,0.0578455,14663,0,40,dynamic
2025-06-01-12:24:33,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Square,0.05,10000,random,5,5.49159,1.09832,1.09569,0.00936319,1,1.10198,336392,0,40,dynamic
2025-06-01-12:24:33,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Cube,0.05,10000,random,5,0.394952,0.0789904,0.0786431,0.00146251,1,0.0788167,21670,0,40,dynamic
2025-06-01-12:25:39,linOct,Point,HilbertEncoder3D,429615314,neighbors,Circle,0.1,10000,random,5,55.0444,11.0089,11.0457,0.126428,1,11.0943,765061,0,40,dynamic
2025-06-01-12:25:45,linOct,Point,HilbertEncoder3D,429615314,neighbors,Sphere,0.1,10000,random,5,4.75666,0.951331,0.955346,0.0167432,1,0.954653,59321,0,40,dynamic
2025-06-01-12:26:52,linOct,Point,HilbertEncoder3D,429615314,neighbors,Square,0.1,10000,random,5,56.02,11.204,11.2368,0.142866,1,11.3334,860040,0,40,dynamic
2025-06-01-12:26:58,linOct,Point,HilbertEncoder3D,429615314,neighbors,Cube,0.1,10000,random,5,4.96134,0.992268,0.9948,0.0160489,1,1.00254,83693,0,40,dynamic
2025-06-01-12:27:23,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Circle,0.1,10000,random,5,20.5566,4.11132,4.08827,0.0476502,1,4.05538,765061,0,40,dynamic
2025-06-01-12:27:24,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Sphere,0.1,10000,random,5,0.964642,0.192928,0.19311,0.00239091,1,0.192926,59321,0,40,dynamic
2025-06-01-12:27:50,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Square,0.1,10000,random,5,21.7103,4.34205,4.35425,0.0528359,1,4.27929,860040,0,40,dynamic
2025-06-01-12:27:52,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Cube,0.1,10000,random,5,1.57401,0.314802,0.315614,0.00479157,1,0.314186,83693,0,40,dynamic
2025-06-01-12:28:01,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Circle,0.1,10000,random,5,7.59397,1.51879,1.51311,0.0108579,1,1.53261,765061,0,40,dynamic
2025-06-01-12:28:02,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Sphere,0.1,10000,random,5,0.587322,0.117464,0.116926,0.000870873,1,0.118,59321,0,40,dynamic
2025-06-01-12:28:10,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Square,0.1,10000,random,5,7.11225,1.42245,1.42209,0.0124963,1,1.43293,860040,0,40,dynamic
2025-06-01-12:28:11,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Cube,0.1,10000,random,5,0.776313,0.155263,0.154958,0.0016861,1,0.155654,83693,0,40,dynamic
2025-06-01-12:30:50,linOct,Point,HilbertEncoder3D,429615314,neighbors,Circle,0.2,10000,random,5,132.15,26.4301,26.4587,0.205895,1,26.9229,1949215,0,40,dynamic
2025-06-01-12:31:12,linOct,Point,HilbertEncoder3D,429615314,neighbors,Sphere,0.2,10000,random,5,17.6762,3.53524,3.5445,0.0587578,1,3.56593,234024,0,40,dynamic
2025-06-01-12:33:56,linOct,Point,HilbertEncoder3D,429615314,neighbors,Square,0.2,10000,random,5,137.113,27.4226,27.7375,0.637342,1,27.0501,2189463,0,40,dynamic
2025-06-01-12:34:20,linOct,Point,HilbertEncoder3D,429615314,neighbors,Cube,0.2,10000,random,5,20.3064,4.06128,4.07138,0.0632238,1,4.0751,323295,0,40,dynamic
2025-06-01-12:35:20,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Circle,0.2,10000,random,5,50.2287,10.0457,10.047,0.134036,1,10.056,1949215,0,40,dynamic
2025-06-01-12:35:25,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Sphere,0.2,10000,random,5,4.10665,0.82133,0.819513,0.0142753,1,0.820682,234024,0,40,dynamic
2025-06-01-12:36:33,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Square,0.2,10000,random,5,56.8419,11.3684,11.447,0.371938,1,10.9671,2189463,0,40,dynamic
2025-06-01-12:36:40,linOct,Point,HilbertEncoder3D,429615314,neighborsPrune,Cube,0.2,10000,random,5,5.68112,1.13622,1.12104,0.0301113,1,1.20215,323295,0,40,dynamic
2025-06-01-12:36:52,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Circle,0.2,10000,random,5,9.85302,1.9706,1.97232,0.0132582,1,1.98534,1949215,0,40,dynamic
2025-06-01-12:36:53,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Sphere,0.2,10000,random,5,1.15353,0.230706,0.230589,0.00194106,1,0.230353,234024,0,40,dynamic
2025-06-01-12:37:05,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Square,0.2,10000,random,5,9.42402,1.8848,1.89173,0.0199971,1,1.88906,2189463,0,40,dynamic
2025-06-01-12:37:06,linOct,Point,HilbertEncoder3D,429615314,neighborsStruct,Cube,0.2,10000,random,5,1.52626,0.305252,0.304121,0.00296267,1,0.305809,323295,0,40,dynamic
2025-06-01-12:38:08,unibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,Sphere,0.01,10000,random,5,0.0629589,0.0125918,0.0125796,0.000117512,1,0.0150491,460,0,40,dynamic
2025-06-01-12:38:08,unibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,Cube,0.01,10000,random,5,0.0784832,0.0156966,0.0157008,0.000141336,1,0.0158379,506,0,40,dynamic
2025-06-01-12:38:08,unibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,Sphere,0.05,10000,random,5,0.397189,0.0794378,0.0798921,0.00103778,1,0.0784103,14663,0,40,dynamic
2025-06-01-12:38:09,unibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,Cube,0.05,10000,random,5,0.49322,0.0986439,0.0990459,0.000952687,1,0.0994865,21670,0,40,dynamic
2025-06-01-12:38:10,unibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,Sphere,0.1,10000,random,5,1.07592,0.215183,0.215857,0.0023186,1,0.217206,59321,0,40,dynamic
2025-06-01-12:38:12,unibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,Cube,0.1,10000,random,5,1.41289,0.282578,0.281968,0.00352352,1,0.284627,83693,0,40,dynamic
2025-06-01-12:38:16,unibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,Sphere,0.2,10000,random,5,3.61814,0.723628,0.724964,0.00869028,1,0.727404,234024,0,40,dynamic
2025-06-01-12:38:22,unibnOctree,Point,HilbertEncoder3D,429615314,neighborsUnibn,Cube,0.2,10000,random,5,4.80761,0.961522,0.963663,0.0121822,1,0.962717,323295,0,40,dynamic
2025-06-01-12:41:52,pclKD,PCLPointXYZ,HilbertEncoder3D,429615314,neighborsPclKD,Sphere,0.01,10000,random,5,0.166853,0.0333706,0.0350473,0.00600621,1,0.0459311,474,0,40,dynamic
2025-06-01-12:41:54,pclKD,PCLPointXYZ,HilbertEncoder3D,429615314,neighborsPclKD,Sphere,0.05,10000,random,5,2.26317,0.452634,0.452148,0.00406273,1,0.519044,14655,0,40,dynamic
2025-06-01-12:42:06,pclKD,PCLPointXYZ,HilbertEncoder3D,429615314,neighborsPclKD,Sphere,0.1,10000,random,5,9.63147,1.92629,1.93623,0.0281305,1,1.92983,59315,0,40,dynamic
2025-06-01-12:42:56,pclKD,PCLPointXYZ,HilbertEncoder3D,429615314,neighborsPclKD,Sphere,0.2,10000,random,5,42.0525,8.41051,8.40135,0.118866,1,8.48272,234021,0,40,dynamic
2025-06-02-18:08:00,pclOct,PCLPointXYZ,NoEncoding,429615314,neighborsPclOct,Sphere,0.01,10000,random,5,0.789167,0.157833,0.158761,0.00215607,1,0.450703,468,0,40,dynamic
2025-06-02-18:08:03,pclOct,PCLPointXYZ,NoEncoding,429615314,neighborsPclOct,Sphere,0.05,10000,random,5,2.13602,0.427204,0.425537,0.00623873,1,0.422441,14476,0,40,dynamic
2025-06-02-18:08:09,pclOct,PCLPointXYZ,NoEncoding,429615314,neighborsPclOct,Sphere,0.1,10000,random,5,4.69318,0.938637,0.934362,0.010706,1,0.957499,58628,0,40,dynamic
2025-06-02-18:08:24,pclOct,PCLPointXYZ,NoEncoding,429615314,neighborsPclOct,Sphere,0.2,10000,random,5,12.8842,2.57683,2.54727,0.0559016,1,2.67668,232689,0,40,dynamic
2025-06-02-18:10:40,pclOct,PCLPointXYZ,MortonEncoder3D,429615314,neighborsPclOct,Sphere,0.01,10000,random,5,0.825753,0.165151,0.165089,0.000981623,1,0.167745,467,0,40,dynamic
2025-06-02-18:10:42,pclOct,PCLPointXYZ,MortonEncoder3D,429615314,neighborsPclOct,Sphere,0.05,10000,random,5,2.25025,0.450049,0.451332,0.00438105,1,0.442903,14453,0,40,dynamic
2025-06-02-18:10:48,pclOct,PCLPointXYZ,MortonEncoder3D,429615314,neighborsPclOct,Sphere,0.1,10000,random,5,5.05603,1.01121,1.01516,0.00702702,1,1.00451,58397,0,40,dynamic
2025-06-02-18:11:05,pclOct,PCLPointXYZ,MortonEncoder3D,429615314,neighborsPclOct,Sphere,0.2,10000,random,5,14.2222,2.84444,2.85701,0.0189496,1,2.82787,230983,0,40,dynamic
2025-06-02-18:13:36,pclOct,PCLPointXYZ,HilbertEncoder3D,429615314,neighborsPclOct,Sphere,0.01,10000,random,5,0.739312,0.147862,0.148765,0.00448436,1,0.186524,474,0,40,dynamic
2025-06-02-18:13:39,pclOct,PCLPointXYZ,HilbertEncoder3D,429615314,neighborsPclOct,Sphere,0.05,10000,random,5,1.97971,0.395942,0.398169,0.00829051,1,0.407443,14655,0,40,dynamic
2025-06-02-18:13:44,pclOct,PCLPointXYZ,HilbertEncoder3D,429615314,neighborsPclOct,Sphere,0.1,10000,random,5,4.37296,0.874592,0.878109,0.0118656,1,0.893818,59316,0,40,dynamic
2025-06-02-18:13:59,pclOct,PCLPointXYZ,HilbertEncoder3D,429615314,neighborsPclOct,Sphere,0.2,10000,random,5,12.1122,2.42243,2.42572,0.040701,1,2.50013,234021,0,40,dynamic
2025-11-05-19:37:18,nanoKD,PointsAoS,HilbertEncoder3D,429615314,neighborsNanoflann,Sphere,0.01,5000,random,5,0.156336,0.0312673,0.0336751,0.0103364,1,0.0530567,460,0,40,dynamic
2025-11-05-19:37:19,nanoKD,PointsAoS,HilbertEncoder3D,429615314,neighborsNanoflann,Sphere,0.05,5000,random,5,0.747106,0.149421,0.133152,0.0276133,1,0.305718,14603,0,40,dynamic
2025-11-05-19:37:22,nanoKD,PointsAoS,HilbertEncoder3D,429615314,neighborsNanoflann,Sphere,0.1,5000,random,5,2.52569,0.505139,0.50447,0.00851124,1,0.527893,59022,0,40,dynamic
2025-11-05-19:37:34,nanoKD,PointsAoS,HilbertEncoder3D,429615314,neighborsNanoflann,Sphere,0.2,5000,random,5,9.71367,1.94273,1.93829,0.0376985,1,2.02893,233662,0,40,dynamic
2025-12-07-21:41:11,picoTree,PointsAoS,HilbertEncoder3D,429615314,neighborsPico,Sphere,0.01,5000,random,5,0.0828081,0.0165616,0.0119824,0.00921436,1,0.0747532,460,0,40,dynamic
2025-12-07-21:41:11,picoTree,PointsAoS,HilbertEncoder3D,429615314,neighborsPico,Sphere,0.05,5000,random,5,0.518785,0.103757,0.104713,0.0023275,1,0.137418,14603,0,40,dynamic
2025-12-07-21:41:14,picoTree,PointsAoS,HilbertEncoder3D,429615314,neighborsPico,Sphere,0.1,5000,random,5,2.26232,0.452464,0.454677,0.00919214,1,0.465031,59022,0,40,dynamic
2025-12-07-21:41:25,picoTree,PointsAoS,HilbertEncoder3D,429615314,neighborsPico,Sphere,0.2,5000,random,5,8.97924,1.79585,1.79794,0.0368385,1,1.82167,233662,0,40,dynamic
